objt,dt,temperature,metal_height,ae_num,ae_dur,avg_ae_volt,rais_num,rais_time,lowr_num,lowr_time,avg_ctrl_coeff,ctrl_man_time,ctrl_lock_time,feed_auto_dumps,feed_man_dumps,feed_man_time,feed_lock_time,avg_feed_setp,overfeed_time,underfeed_time,test_time,off_time,nominal_time,avg_fluor_setp,fluor_auto_dumps,fluor_doze_troll,feed_doze_troll,avg_raw_volt,avg_norm_volt,avg_volt_setp,avg_volt_add,avg_noise,high_noise_time,avg_back_emf,carbondust,weight_plan,pot_age,tap_ratio,pot_curr_eff_lo,weight_pot_lo,volt_pod,metal_height_calc,starve_time,num_overfeeds,num_underfeeds,num_tests,overfeed_dumps,underfeed_dumps,test_dumps,nominal_dumps,tap_time,temp_lic,temp_bath,temp_heat,temperature_goal,cr_goal,avg_raw_volt_goal,bath_height,avg_add_reset,avg_add_temp,avg_add_noise,tap_reset_int,res_cover_int,meas_tap_int,an_pull_cnt,avg_add_temperature,ae_num_1,avg_volt_bus,si_cruce,fe_cruce,violation,anod,konus
1.0,2020-03-25,960.0,17.0,0.0,,,11.0,-24.0,11.0,17.0,42.3,0.6,0.0,6479.0,0.0,0.1,0.0,1.3,5.0,6.4,0.5,,12.1,12.2,117.0,0.74,7.33,3.759,3.7539999999999996,3.705,0.037000000000000005,0.027000000000000003,4.0,1.412,,4050.0,30.07,,,4130.0,,17.0,,12.0,17.0,2.0,1871.0,1022.0,48.0,3521.0,26.0,952.0,960.0,8.0,962.0,2.3,3.7,18.0,0.034,0.0,0.003,7.2,3.7,3.0,0.0,0.005,,0.729741098,0.0364,0.0661,,,0
1.0,2020-03-26,960.0,16.0,0.0,,,9.0,-11.0,4.0,5.0,39.0,0.0,0.0,6394.0,0.0,0.1,0.0,1.3,6.8,7.8,0.1,,9.3,12.2,116.0,0.74,7.33,3.7689999999999997,3.765,3.719,0.034,0.011000000000000001,0.2,1.5530000000000002,,4050.0,30.1,,,4070.0,182.0,16.0,,14.0,15.0,1.0,2562.0,1223.0,12.0,2588.0,27.0,954.0,960.0,6.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,6.5,6.9,2.2,0.0,0.019,,0.7414708329999999,0.0357,0.0613,,,0
1.0,2020-03-27,960.0,16.0,0.0,,,8.0,-10.0,7.0,15.0,33.7,1.1,0.0,6461.0,0.0,,0.0,1.3,3.8,7.1,1.1,,12.1,12.2,116.0,0.74,7.33,3.758,3.755,3.718,0.034,0.025,4.4,1.558,,4050.0,30.13,,,4020.0,,16.0,,11.0,19.0,3.0,1435.0,1114.0,97.0,3815.0,28.0,954.0,960.0,6.0,962.0,2.3,3.7,16.0,0.034,0.0,0.0,7.2,7.9,2.9,3.0,0.018000000000000002,,0.7462950759999999,0.0351,0.0578,,,0
1.0,2020-03-28,961.0,15.0,0.0,,,11.0,-14.0,9.0,26.0,33.1,2.4,0.0,6686.0,0.0,,0.0,1.3,4.9,3.9,0.0,,14.9,12.2,116.0,0.74,7.33,3.818,3.8139999999999996,3.76,0.039,0.027000000000000003,9.2,1.902,,4050.0,30.17,,,4080.0,,15.0,10.0,12.0,14.0,0.0,1839.0,627.0,,4197.0,27.0,951.0,961.0,10.0,962.0,2.3,3.7,17.0,0.034,0.005,0.0,7.8,3.6,2.7,1.0,0.011000000000000001,,0.749305682,0.0349,0.0572,,,0
1.0,2020-03-29,955.0,15.0,0.0,,,13.0,-25.0,14.0,26.0,38.0,0.6,0.0,6423.0,0.0,,0.0,1.3,5.2,6.6,0.9,,11.3,12.2,117.0,0.74,7.33,3.784,3.78,3.7319999999999998,0.034,0.022000000000000002,4.1,1.902,,4050.0,30.2,,,4140.0,,15.0,,11.0,17.0,3.0,2003.0,1029.0,72.0,3319.0,28.0,951.0,955.0,4.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,7.9,2.9,2.1,1.0,0.018000000000000002,,0.746271591,0.0358,0.0609,,,0
1.0,2020-03-30,950.0,15.0,0.0,,,8.0,-15.0,6.0,9.0,36.9,0.0,0.0,6811.0,0.0,0.1,0.0,1.3,6.8,6.7,0.1,,10.4,120.4,87.0,0.74,7.33,3.7689999999999997,3.766,3.725,0.034,0.022000000000000002,0.6,1.692,,3400.0,30.23,,,3480.0,,15.0,,18.0,20.0,1.0,2592.0,1084.0,3.0,3132.0,23.0,942.0,950.0,8.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,8.7,2.3,2.4,0.0,0.025,1.0,0.747126326,0.0359,0.0635,,,0
1.0,2020-03-31,948.0,16.0,0.0,,,13.0,-24.0,8.0,15.0,33.1,0.5,0.0,6679.0,0.0,0.1,0.0,1.3,4.7,6.7,0.2,,12.3,480.0,3.0,0.74,7.33,3.78,3.775,3.74,0.034,0.021,4.2,1.455,,4050.0,30.26,,,4060.0,,16.0,,15.0,20.0,2.0,1833.0,1049.0,19.0,3772.0,26.0,942.0,948.0,6.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,7.3,2.8,2.9,1.0,0.04,,0.7496371209999999,0.0353,0.0666,,,0
1.0,2020-04-01,948.0,16.0,0.0,,,12.0,-15.0,9.0,16.0,35.6,0.8,0.0,6914.0,0.0,,0.0,1.3,4.9,4.9,0.5,,13.7,480.0,3.0,0.74,7.33,3.778,3.775,3.738,0.034,0.025,7.6,1.455,,4050.0,30.29,,,4010.0,,16.0,,15.0,18.0,1.0,1948.0,745.0,37.0,4184.0,29.0,942.0,948.0,6.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,8.1,2.8,3.0,1.0,0.038,,0.754146023,0.0359,0.0681,,,0
1.0,2020-04-02,950.0,15.0,0.0,,,8.0,-9.0,3.0,5.0,34.7,0.2,0.0,6624.0,0.0,0.2,0.0,1.3,7.1,6.2,0.3,0.2,10.3,480.0,3.0,0.74,7.33,3.787,3.784,3.74,0.034,0.013999999999999999,1.5,1.455,,4050.0,30.33,,,4040.0,,15.0,,15.0,18.0,1.0,2658.0,1010.0,21.0,2926.0,28.0,947.0,950.0,3.0,962.0,2.3,3.7,14.0,0.034,0.0,0.0,7.2,3.9,2.6,1.0,0.04,,0.7528316290000001,0.0351,0.0682,,,0
1.0,2020-04-03,950.0,15.0,0.0,,,17.0,-32.0,8.0,17.0,31.5,0.1,0.0,6802.0,0.0,0.2,0.0,1.3,6.2,6.1,0.0,0.2,10.6,480.0,3.0,0.74,7.33,3.78,3.775,3.739,0.034,0.015,1.1,1.482,,4050.0,30.36,,,3880.0,,15.0,56.0,16.0,16.0,1.0,2410.0,905.0,4.0,3450.0,28.0,940.0,950.0,10.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,7.6,2.4,2.7,0.0,0.039,1.0,0.7590520829999999,0.0351,0.0686,,,0
1.0,2020-04-04,950.0,15.0,0.0,,,11.0,-14.0,6.0,12.0,33.8,0.1,0.0,6677.0,0.0,,0.0,1.3,6.6,6.1,0.6,,10.7,480.0,3.0,0.74,7.33,3.7910000000000004,3.786,3.739,0.034,0.018000000000000002,2.2,1.621,,4050.0,30.39,,,3980.0,,15.0,,16.0,17.0,2.0,2578.0,945.0,48.0,3106.0,24.0,948.0,950.0,2.0,962.0,2.3,3.7,20.0,0.034,0.0,0.0,7.3,3.7,2.6,1.0,0.039,,0.755646212,0.0353,0.0695,,,0
1.0,2020-04-05,951.0,14.0,0.0,,,10.0,-15.0,4.0,9.0,29.9,0.0,0.0,7111.0,0.0,0.1,0.0,1.3,8.3,4.8,0.0,0.1,10.8,372.4,25.0,0.74,7.33,3.7889999999999997,3.785,3.739,0.034,0.011000000000000001,0.6,1.621,,3500.0,30.42,,,3510.0,,14.0,,17.0,18.0,0.0,3208.0,794.0,,3099.0,24.0,943.0,951.0,8.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,7.5,,4.5,0.0,0.039,1.0,0.748636932,0.0346,0.0704,,,0
1.0,2020-04-06,945.0,15.0,1.0,0.1,17.0,19.0,-38.0,9.0,21.0,30.1,0.1,0.0,7047.0,0.0,,0.0,1.3,6.7,6.5,0.0,,10.8,143.9,59.0,0.74,7.33,3.785,3.7910000000000004,3.745,0.034,0.016,2.0,1.749,,4050.0,30.46,,,4130.0,,15.0,,18.0,17.0,0.0,2651.0,1012.0,,3384.0,29.0,941.0,945.0,4.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,5.4,4.0,3.9,1.0,0.045,,0.7513753790000001,0.0363,0.0749,,,0
1.0,2020-04-07,947.0,15.0,0.0,,,15.0,-24.0,10.0,24.0,30.8,0.7,0.0,6755.0,0.0,0.1,0.0,1.3,4.4,6.0,0.2,,13.4,480.0,3.0,0.74,7.33,3.8,3.7960000000000003,3.753,0.034,0.021,6.1,1.5859999999999999,,3090.0,30.49,,,3100.0,,15.0,,13.0,20.0,2.0,1787.0,961.0,14.0,3984.0,20.0,938.0,947.0,9.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,5.6,3.3,4.0,2.0,0.053,,0.7612676140000001,0.033,0.0649,,,0
1.0,2020-04-08,957.0,16.0,0.0,,,9.0,-15.0,7.0,15.0,29.2,0.6,0.0,6893.0,0.0,,0.0,1.3,7.6,6.2,0.0,,10.2,374.0,22.0,0.74,7.33,3.7119999999999997,3.708,3.7039999999999997,,0.022000000000000002,2.8,1.463,,4090.0,30.52,,,3950.0,,16.0,,17.0,17.0,0.0,2903.0,1002.0,,2971.0,27.0,950.0,957.0,7.0,962.0,2.3,3.7,16.0,0.0,0.0,0.0,,,4.1,0.0,0.004,,0.758110417,0.035,0.0732,,,0
1.0,2020-04-09,957.0,16.0,0.0,,,7.0,-10.0,2.0,5.0,29.7,0.0,0.0,7080.0,0.0,,0.0,1.3,8.9,5.7,0.0,,9.4,12.6,114.0,0.74,7.33,3.7739999999999996,3.7689999999999997,3.718,0.034,0.01,0.2,1.463,,4090.0,30.55,,,4030.0,,16.0,,18.0,18.0,0.0,3464.0,942.0,,2674.0,12.0,953.0,957.0,4.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,5.7,3.7,5.3,0.0,0.018000000000000002,,0.7575691290000001,0.0336,0.0654,,,0
1.0,2020-04-10,945.0,17.0,0.0,,,11.0,-18.0,3.0,6.0,30.1,0.0,0.0,6944.0,0.0,,0.0,1.3,7.7,6.3,0.0,,10.0,178.6,70.0,0.74,7.33,3.7769999999999997,3.773,3.7319999999999998,0.034,0.015,1.4,1.463,,4090.0,30.58,,,4310.0,186.0,17.0,,16.0,18.0,0.0,3013.0,1024.0,,2907.0,28.0,943.0,945.0,2.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,5.0,4.8,2.7,0.0,0.032,,0.738965152,0.0317,0.0634,,,0
1.0,2020-04-11,945.0,18.0,0.0,,,9.0,-10.0,0.0,,29.3,0.0,0.0,7138.0,0.0,,0.0,1.3,8.3,5.5,0.0,,10.3,480.0,0.0,0.74,7.33,3.7460000000000004,3.742,3.738,,0.011000000000000001,0.6,1.463,,4090.0,30.62,,,3980.0,,18.0,,19.0,20.0,0.0,3284.0,859.0,,2974.0,28.0,940.0,945.0,5.0,962.0,2.3,3.7,18.0,0.0,0.0,0.0,,,2.1,0.0,0.038,,0.736285038,0.0325,0.0627,,,0
1.0,2020-04-12,952.0,17.0,0.0,,,9.0,-13.0,4.0,8.0,29.8,0.1,0.0,7108.0,0.0,0.1,0.0,1.3,8.5,5.6,0.0,,9.9,374.2,18.0,0.74,7.33,3.801,3.7969999999999997,3.752,0.034,0.018000000000000002,0.7,1.463,,4090.0,30.65,,,4030.0,,17.0,,18.0,19.0,0.0,3314.0,890.0,,2904.0,25.0,947.0,952.0,5.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,7.5,3.2,2.4,1.0,0.052000000000000005,1.0,0.743573864,0.0319,0.0595,,,0
1.0,2020-04-13,958.0,16.0,0.0,,,22.0,-41.0,13.0,23.0,31.4,0.1,0.0,7188.0,0.0,0.4,0.0,1.3,5.3,4.3,0.2,0.3,13.9,16.3,85.0,0.74,7.33,3.775,3.772,3.7319999999999998,0.034,0.017,3.6,1.469,,4090.0,30.68,,,4060.0,,16.0,,16.0,22.0,1.0,2104.0,691.0,17.0,4340.0,29.0,937.0,958.0,21.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,7.1,4.7,1.1,0.0,0.032,1.0,0.748089773,0.0324,0.0575,,,0
1.0,2020-04-14,955.0,17.0,0.0,,,20.0,-31.0,12.0,27.0,30.9,1.0,0.0,6639.0,0.0,0.2,0.0,1.3,3.7,5.5,0.1,0.1,13.0,17.5,86.0,0.74,7.33,3.759,3.755,3.717,0.034,0.026000000000000002,7.7,1.46,,4090.0,30.71,,,4280.0,,17.0,46.0,14.0,16.0,1.0,1496.0,864.0,10.0,4238.0,28.0,946.0,955.0,9.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,9.3,4.0,4.0,1.0,0.017,,0.755829735,0.0338,0.0624,,,0
1.0,2020-04-15,954.0,17.0,0.0,,,11.0,-18.0,9.0,15.0,35.3,0.6,0.0,7238.0,0.0,0.1,0.0,1.3,4.5,5.1,0.0,0.1,14.3,14.3,85.0,0.74,6.54,3.778,3.7739999999999996,3.7260000000000004,0.034,0.023,6.9,1.46,,4090.0,30.75,,,4000.0,,17.0,,11.0,18.0,0.0,1903.0,886.0,,4415.0,26.0,947.0,954.0,7.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,6.2,2.7,2.6,0.0,0.026000000000000002,1.0,0.751735795,0.0327,0.0579,,,0
1.0,2020-04-16,953.0,18.0,0.0,,,9.0,-13.0,4.0,7.0,33.2,0.5,0.0,6977.0,0.0,0.1,0.0,1.2,4.9,8.0,0.4,,10.2,12.6,38.0,0.74,6.54,3.786,3.781,3.739,0.034,0.02,3.6,1.5530000000000002,,4090.0,30.78,,,4100.0,,18.0,20.0,15.0,16.0,5.0,2168.0,1415.0,43.0,3347.0,29.0,947.0,953.0,6.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,7.2,3.1,2.9,0.0,0.039,,0.75005947,0.033,0.0608,,,0
1.0,2020-04-17,957.0,18.0,0.0,,,14.0,-17.0,3.0,5.0,28.5,0.0,0.0,6979.0,0.0,,0.0,1.2,6.6,7.3,2.1,,7.8,12.1,113.0,0.74,6.54,3.7769999999999997,3.772,3.7319999999999998,0.034,0.015,,1.594,,4100.0,30.81,,,4100.0,,18.0,8.0,13.0,14.0,7.0,2918.0,1317.0,201.0,2542.0,27.0,949.0,957.0,8.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,6.3,3.3,6.4,0.0,0.032,1.0,0.748303788,0.0342,0.0618,,,0
1.0,2020-04-18,966.0,20.0,0.0,,,20.0,-28.0,6.0,14.0,28.7,0.5,0.0,6758.0,0.0,0.3,0.0,1.2,2.2,7.4,1.9,0.3,12.2,12.2,113.0,0.74,6.54,3.752,3.748,3.7110000000000003,0.034,0.02,5.4,1.5719999999999998,,4100.0,30.84,,,4050.0,,20.0,,11.0,16.0,4.0,1035.0,1329.0,194.0,4183.0,28.0,960.0,966.0,6.0,962.0,2.3,3.7,16.0,0.034,0.0,0.0,4.4,3.2,2.6,0.0,0.011000000000000001,1.0,0.741130871,0.0333,0.057999999999999996,,,0
1.0,2020-04-19,959.0,20.0,0.0,,,12.0,-21.0,9.0,22.0,30.6,0.4,0.0,6912.0,0.0,0.2,0.0,1.2,3.4,7.4,1.0,0.1,12.0,12.0,113.0,0.74,6.54,3.75,3.7460000000000004,3.7060000000000004,0.034,0.021,3.7,1.5490000000000002,,4100.0,30.88,,,4220.0,,20.0,,8.0,20.0,4.0,1485.0,1413.0,97.0,3892.0,28.0,957.0,959.0,2.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,6.7,4.4,4.3,0.0,0.006,1.0,0.746206439,0.0344,0.0547,,,0
1.0,2020-04-20,951.0,19.0,0.0,,,19.0,-30.0,4.0,10.0,29.2,0.2,0.0,6576.0,0.0,0.2,0.0,1.2,3.4,6.4,2.5,0.2,11.5,14.0,107.0,0.74,6.54,3.766,3.763,3.725,0.034,0.018000000000000002,4.0,1.452,,4100.0,30.91,,,4150.0,,19.0,,11.0,13.0,6.0,1487.0,1168.0,259.0,3615.0,28.0,945.0,951.0,6.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,5.6,4.0,2.0,0.0,0.025,,0.753807386,0.035,0.0581,,,0
1.0,2020-04-21,953.0,18.0,0.0,,,8.0,-13.0,5.0,11.0,29.0,0.0,0.0,6955.0,0.0,,0.0,1.2,6.2,9.3,0.4,,8.1,13.9,81.0,0.74,6.54,3.785,3.781,3.738,0.034,0.013000000000000001,0.3,2.03,,4100.0,30.94,,,4160.0,,18.0,,12.0,14.0,5.0,2674.0,1675.0,38.0,2568.0,26.0,949.0,953.0,4.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,8.4,3.5,14.3,0.0,0.038,,0.759069318,0.035,0.0584,,,0
1.0,2020-04-22,949.0,17.0,0.0,,,7.0,-13.0,1.0,2.0,29.0,0.2,0.0,7510.0,0.0,0.2,0.0,1.2,6.5,6.9,0.1,0.2,10.4,122.1,78.0,0.74,6.54,3.782,3.7769999999999997,3.738,0.034,0.013999999999999999,2.7,1.829,,4100.0,31.0,,,4190.0,,17.0,,15.0,18.0,1.0,2763.0,1249.0,7.0,3476.0,29.0,948.0,949.0,1.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,7.9,2.1,5.6,0.0,0.038,1.0,0.759048864,0.0345,0.0581,,,0
1.0,2020-04-23,953.0,18.0,0.0,,,15.0,-20.0,1.0,2.0,26.4,0.3,0.0,7398.0,0.0,0.1,0.0,1.2,6.5,6.2,0.0,0.1,10.0,376.6,14.0,0.74,6.54,3.699,3.695,3.7119999999999997,,0.022000000000000002,0.7,1.817,,4100.0,31.0,,,4100.0,203.0,18.0,36.0,14.0,15.0,0.0,2831.0,1157.0,,3399.0,28.0,935.0,953.0,18.0,962.0,2.3,3.7,18.0,0.0,0.0,0.0,,,4.2,0.0,0.012,,0.765582765,0.0337,0.0586,,,0
1.0,2020-04-24,963.0,18.0,0.0,,,10.0,-19.0,5.0,14.0,26.3,0.0,0.0,6767.0,0.0,,0.0,1.2,6.0,8.5,1.7,,7.7,15.0,100.0,0.74,6.54,3.7739999999999996,3.7680000000000002,3.7260000000000004,0.034,0.008,0.2,1.607,,4100.0,31.04,,,4030.0,,18.0,,12.0,15.0,5.0,2554.0,1529.0,192.0,2473.0,26.0,956.0,963.0,7.0,962.0,2.3,3.7,16.0,0.034,0.0,0.0,4.7,3.1,4.7,0.0,0.026000000000000002,,0.772526705,0.0329,0.0566,,,0
1.0,2020-04-25,958.0,18.0,0.0,,,20.0,-26.0,6.0,14.0,26.8,0.5,0.0,7377.0,0.0,0.1,0.0,1.2,4.9,6.6,0.7,0.1,11.6,11.7,119.0,0.74,6.54,3.7489999999999997,3.745,3.705,0.034,0.017,4.3,2.002,,4100.0,31.07,,,4020.0,,18.0,,13.0,17.0,2.0,2180.0,1205.0,74.0,3901.0,24.0,957.0,958.0,1.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,5.1,4.1,2.3,0.0,0.005,,0.7759367420000001,0.0325,0.0533,,,0
1.0,2020-04-26,965.0,18.0,0.0,,,8.0,-11.0,1.0,2.0,26.1,0.0,0.0,6907.0,0.0,,0.0,1.2,6.1,8.6,1.2,,7.6,9.2,147.0,0.74,6.54,3.762,3.7569999999999997,3.7119999999999997,0.034,0.006999999999999999,,2.002,,4100.0,31.1,,,4030.0,,18.0,23.0,12.0,13.0,4.0,2699.0,1618.0,127.0,2459.0,25.0,957.0,965.0,8.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,7.8,3.7,2.3,0.0,0.012,,0.762157765,0.0342,0.054000000000000006,,,0
1.0,2020-04-27,954.0,17.0,0.0,,,14.0,-19.0,5.0,12.0,24.6,0.0,0.0,7097.0,0.0,,0.0,1.2,5.9,9.0,0.9,,8.1,9.4,150.0,0.74,6.54,3.76,3.755,3.7119999999999997,0.034,0.01,0.4,2.006,,4100.0,31.13,,,4130.0,,17.0,,14.0,16.0,7.0,2623.0,1672.0,91.0,2705.0,26.0,945.0,954.0,9.0,962.0,2.3,3.7,20.0,0.034,0.0,0.0,7.1,3.6,2.7,0.0,0.012,,0.7594306820000001,0.0329,0.0546,,,0
1.0,2020-04-28,958.0,17.0,0.0,,,16.0,-33.0,8.0,15.0,26.6,0.0,0.0,7386.0,0.0,0.5,0.0,1.2,5.8,6.7,0.0,0.4,11.0,13.9,118.0,0.74,6.54,3.7710000000000004,3.766,3.7319999999999998,0.034,0.015,0.6,2.0780000000000003,,4100.0,31.17,,,4020.0,,17.0,,15.0,15.0,0.0,2546.0,1264.0,,3530.0,24.0,952.0,958.0,6.0,962.0,2.3,3.7,15.0,0.034,0.0,0.0,7.2,3.5,5.2,0.0,0.032,1.0,0.76008428,0.034,0.0591,,,0
1.0,2020-04-29,956.0,17.0,0.0,,,13.0,-32.0,9.0,25.0,27.8,0.2,0.0,6710.0,0.0,0.8,0.0,1.2,3.6,7.3,2.0,0.7,10.4,20.3,70.0,0.74,6.54,3.758,3.7539999999999996,3.718,0.034,0.023,2.2,2.0780000000000003,,4100.0,31.2,,,4160.0,,17.0,,13.0,16.0,4.0,1609.0,1322.0,199.0,3548.0,22.0,946.0,956.0,10.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,5.0,2.4,4.2,0.0,0.018000000000000002,1.0,0.77480947,0.0344,0.0582,,,0
1.0,2020-04-30,948.0,18.0,0.0,,,18.0,-29.0,7.0,15.0,30.7,0.4,0.0,7228.0,0.0,0.2,0.0,1.2,4.0,7.2,0.4,0.1,12.2,141.0,63.0,0.74,6.54,3.7710000000000004,3.767,3.725,0.034,0.022000000000000002,6.7,2.0780000000000003,,4100.0,31.23,,,4230.0,,18.0,,11.0,17.0,3.0,1760.0,1311.0,42.0,4090.0,27.0,938.0,948.0,10.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,5.6,3.2,1.8,0.0,0.025,,0.7750134470000001,0.0325,0.0605,,,0
1.0,2020-05-01,941.0,17.0,0.0,,,17.0,-20.0,8.0,20.0,29.0,0.1,0.0,7146.0,0.0,0.3,0.0,1.2,4.1,7.3,1.3,0.2,11.1,480.0,3.0,0.74,6.54,3.787,3.783,3.745,0.034,0.017,1.8,2.0780000000000003,,4100.0,31.29,,,4050.0,,17.0,,11.0,16.0,5.0,1780.0,1368.0,113.0,3876.0,27.0,940.0,941.0,1.0,962.0,2.3,3.7,17.0,0.034,0.0,0.0,7.7,3.4,5.3,0.0,0.045,1.0,0.767747159,0.0351,0.0659,,,0
1.0,2020-05-02,956.0,17.0,0.0,,,21.0,-28.0,12.0,28.0,27.5,0.2,0.0,6737.0,0.0,0.4,0.0,1.2,2.8,6.7,1.6,0.3,12.6,480.0,2.0,0.74,6.54,3.8089999999999997,3.805,3.7689999999999997,0.034,0.024,4.7,2.0780000000000003,,4100.0,31.33,,,4280.0,,17.0,,11.0,16.0,4.0,1192.0,1230.0,139.0,4162.0,30.0,953.0,956.0,3.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,4.6,2.8,4.5,1.0,0.037000000000000005,1.0,0.770410417,0.0342,0.0658,,,0
1.0,2020-05-03,956.0,18.0,0.0,,,8.0,-11.0,8.0,19.0,27.5,0.2,0.0,6906.0,0.0,0.2,0.0,1.2,4.3,7.7,1.4,0.1,10.5,56.8,21.0,0.74,6.54,3.8169999999999997,3.8139999999999996,3.773,0.034,0.018000000000000002,3.5,2.0780000000000003,,4100.0,31.36,,,4060.0,,18.0,,11.0,15.0,3.0,1908.0,1397.0,126.0,3475.0,28.0,950.0,956.0,6.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,5.7,3.5,3.9,0.0,0.006999999999999999,1.0,0.76580322,0.0336,0.063,,,0
1.0,2020-05-04,950.0,18.0,0.0,,,19.0,-29.0,7.0,18.0,30.5,0.2,0.0,6797.0,0.0,0.2,0.0,1.2,5.1,8.7,1.5,0.1,8.6,149.3,41.0,0.74,6.54,3.767,3.764,3.7260000000000004,0.038,0.013000000000000001,1.4,2.0780000000000003,,4100.0,31.39,,,3760.0,,18.0,,13.0,13.0,8.0,2250.0,1594.0,166.0,2771.0,24.0,950.0,950.0,0.0,962.0,2.3,3.7,17.0,0.038,0.0,0.0,3.4,3.3,3.1,0.0,0.026000000000000002,,0.765614962,0.0332,0.063,,,0
1.0,2020-05-05,949.0,18.0,0.0,,,6.0,-10.0,7.0,13.0,32.2,0.4,0.0,7223.0,0.0,0.1,0.0,1.2,5.0,7.5,0.6,0.1,10.8,480.0,2.0,0.74,6.54,3.773,3.7689999999999997,3.753,,0.022000000000000002,4.8,2.0780000000000003,,4100.0,31.42,,,3960.0,,18.0,7.0,14.0,18.0,3.0,2124.0,1358.0,61.0,3636.0,26.0,947.0,949.0,2.0,962.0,2.3,3.7,16.0,0.0,0.0,0.0,,,6.1,0.0,0.02,1.0,0.759545265,0.0309,0.0618,,,0
1.0,2020-05-06,946.0,18.0,0.0,,,10.0,-14.0,6.0,12.0,27.8,0.0,0.0,7376.0,0.0,0.1,0.0,1.2,6.6,7.6,0.4,0.1,9.4,480.0,1.0,0.74,6.54,3.826,3.822,3.779,0.034,0.012,,2.0780000000000003,,5170.0,31.46,,,5070.0,,18.0,,15.0,18.0,2.0,2890.0,1374.0,41.0,3063.0,15.5,944.0,946.0,2.0,962.0,2.3,3.7,20.0,0.034,0.0,0.0,4.5,3.0,5.1,0.0,0.022000000000000002,1.0,0.755764205,0.0339,0.0668,,,0
1.0,2020-05-07,963.0,17.0,0.0,,,21.0,-45.0,12.0,31.0,31.5,0.1,0.0,6997.0,0.0,0.2,0.0,1.2,4.8,5.4,2.2,0.2,11.4,372.7,31.0,0.74,6.54,3.775,3.772,3.735,0.034,0.027000000000000003,5.9,1.84,,4170.0,31.49,,,4250.0,203.0,17.0,,10.0,12.0,7.0,2133.0,969.0,226.0,3634.0,28.0,958.0,963.0,5.0,962.0,2.3,3.7,19.0,0.034,0.0,0.0,11.8,1.7,4.6,0.0,0.035,,0.7567948859999999,0.0327,0.0644,,,0
1.0,2020-05-08,953.0,17.0,0.0,,,21.0,-34.0,9.0,23.0,29.7,0.3,0.0,7255.0,0.0,0.1,0.0,1.2,4.7,7.5,1.4,0.1,10.4,20.9,81.0,0.74,6.54,3.708,3.7039999999999997,3.6919999999999997,0.003,0.018000000000000002,5.5,1.5190000000000001,,4170.0,31.52,,,4080.0,,17.0,,14.0,17.0,6.0,2117.0,1375.0,132.0,3586.0,25.0,951.0,953.0,2.0,962.0,2.3,3.7,19.0,0.0,0.0,0.003,,,2.1,0.0,-0.008,1.0,0.759374621,0.0315,0.0642,,,0
1.0,2020-05-09,953.0,18.0,0.0,,,25.0,-42.0,17.0,39.0,32.7,0.5,0.0,6904.0,0.0,0.3,0.0,1.2,1.9,5.9,2.0,0.2,13.7,11.9,99.0,0.74,6.54,3.78,3.7760000000000002,3.738,0.034,0.025,5.8,1.868,,4170.0,31.55,,,4030.0,,18.0,12.0,10.0,16.0,7.0,864.0,1088.0,204.0,4696.0,24.0,952.0,953.0,1.0,962.0,2.3,3.7,18.0,0.034,0.0,0.0,7.7,3.0,3.6,0.0,0.038,1.0,0.759999621,0.0311,0.0656,,,0
