POT_ID,DATE_TRUNC,SHOP_ID,ROOM_ID,CR,MGF2,CAF2,TEMPERATURE,METAL_HEIGHT,AE_NUM,AE_DUR,AVG_AE_VOLT,RAIS_NUM,RAIS_TIME,LOWR_NUM,LOWR_TIME,AVG_CTRL_COEFF,CTRL_MAN_TIME,CTRL_LOCK_TIME,FEED_AUTO_DUMPS,FEED_MAN_DUMPS,FEED_MAN_TIME,FEED_LOCK_TIME,AVG_FEED_SETP,OVERFEED_TIME,UNDERFEED_TIME,TEST_TIME,OFF_TIME,NOMINAL_TIME,AVG_FLUOR_SETP,FLUOR_AUTO_DUMPS,FLUOR_DOZE_TROLL,FEED_DOZE_TROLL,AVG_RAW_VOLT,AVG_NORM_VOLT,AVG_VOLT_SETP,AVG_VOLT_ADD,AVG_NOISE,HIGH_NOISE_TIME,AVG_BACK_EMF,CARBONDUST,WEIGHT_PLAN,POT_AGE,TAP_RATIO,POT_CURR_EFF_LO,WEIGHT_POT_LO,VOLT_POD,METAL_HEIGHT_CALC,STARVE_TIME,NUM_OVERFEEDS,NUM_UNDERFEEDS,NUM_TESTS,OVERFEED_DUMPS,UNDERFEED_DUMPS,TEST_DUMPS,NOMINAL_DUMPS,TAP_TIME,TEMP_LIC,TEMP_BATH,TEMP_HEAT,TEMPERATURE_GOAL,CR_GOAL,AVG_RAW_VOLT_GOAL,BATH_HEIGHT,AVG_ADD_RESET,AVG_ADD_TEMP,AVG_ADD_NOISE,TAP_RESET_INT,RES_COVER_INT,MEAS_TAP_INT,AN_PULL_CNT,AVG_ADD_TEMPERATURE,AE_NUM_1,AVG_VOLT_BUS,SI_CRUCE,FE_CRUCE,Вид  нарушения_наименование,№ анода,возраст на момент обнаружения,Вид  нарушения_количество
3,2024-10-03,1,0,,,,965.0,17.0,0.0,,,21.0,-29.0,3.0,8.0,30.6,0.1,0.0,7578.0,0.0,,0.0,1.1,7.3,7.0,3.1,,6.6,11.3,130.0,0.7,6.16,3.941,3.937,3.888,0.045,0.015,0.1,2.007,160.0,4200.0,34.33,1072.5,91.33491,4050.0,345.0,17.0,,14.0,16.0,8.0,3546.0,1338.0,309.0,2385.0,28.0,953.0,965.0,12.0,962.0,2.3,3.83,17.0,0.032,0.0,0.014,,4.8,5.8,0.0,0.026,,0.5769,0.0612,0.117,конус,21.0,27.0,2.0
3,2024-10-03,1,0,,,,965.0,17.0,0.0,,,21.0,-29.0,3.0,8.0,30.6,0.1,0.0,7578.0,0.0,,0.0,1.1,7.3,7.0,3.1,,6.6,11.3,130.0,0.7,6.16,3.941,3.937,3.888,0.045,0.015,0.1,2.007,160.0,4200.0,34.33,1072.5,91.33491,4050.0,345.0,17.0,,14.0,16.0,8.0,3546.0,1338.0,309.0,2385.0,28.0,953.0,965.0,12.0,962.0,2.3,3.83,17.0,0.032,0.0,0.014,,4.8,5.8,0.0,0.026,,0.5769,0.0612,0.117,конус,7.0,,2.0
3,2024-10-04,1,0,2.23,0.92,5.74,961.0,17.0,0.0,,,17.0,-29.0,11.0,28.0,30.8,0.6,1.5,6080.0,0.0,,0.0,1.2,5.3,4.2,4.1,0.7,6.9,91.5,106.0,0.7,6.16,3.937,3.938,3.875,0.042,0.027,0.9,1.728,110.0,3570.0,34.36,1063.56,83.81558,3610.0,,17.0,53.0,11.0,11.0,3.0,2540.0,805.0,401.0,2289.0,24.0,941.0,961.0,20.0,962.0,2.3,3.83,18.0,0.029,0.0,0.012,4.5,2.7,5.0,0.0,0.005,,0.4769,0.0671,0.157,конус,4.0,27.0,2.0
3,2024-10-04,1,0,2.23,0.92,5.74,961.0,17.0,0.0,,,17.0,-29.0,11.0,28.0,30.8,0.6,1.5,6080.0,0.0,,0.0,1.2,5.3,4.2,4.1,0.7,6.9,91.5,106.0,0.7,6.16,3.937,3.938,3.875,0.042,0.027,0.9,1.728,110.0,3570.0,34.36,1063.56,83.81558,3610.0,,17.0,53.0,11.0,11.0,3.0,2540.0,805.0,401.0,2289.0,24.0,941.0,961.0,20.0,962.0,2.3,3.83,18.0,0.029,0.0,0.012,4.5,2.7,5.0,0.0,0.005,,0.4769,0.0671,0.157,конус,8.0,,2.0
3,2024-10-05,1,0,,,,962.0,17.0,0.0,,,25.0,-46.0,14.0,36.0,31.3,0.3,0.0,5762.0,0.0,0.5,0.0,1.1,4.1,5.1,2.7,0.5,6.4,200.7,56.0,0.7,6.16,4.028,4.024,3.89,0.118,0.024,0.3,1.305,160.0,4200.0,34.4,1072.5,95.59763,4240.0,,17.0,62.0,10.0,11.0,7.0,2062.0,997.0,264.0,2390.0,28.0,943.0,962.0,19.0,962.0,2.3,3.83,16.0,0.038,0.012,0.067,1.1,4.2,5.7,0.0,0.02,1.0,0.5744,0.0681,0.162,конус,22.0,,3.0
3,2024-10-05,1,0,,,,962.0,17.0,0.0,,,25.0,-46.0,14.0,36.0,31.3,0.3,0.0,5762.0,0.0,0.5,0.0,1.1,4.1,5.1,2.7,0.5,6.4,200.7,56.0,0.7,6.16,4.028,4.024,3.89,0.118,0.024,0.3,1.305,160.0,4200.0,34.4,1072.5,95.59763,4240.0,,17.0,62.0,10.0,11.0,7.0,2062.0,997.0,264.0,2390.0,28.0,943.0,962.0,19.0,962.0,2.3,3.83,16.0,0.038,0.012,0.067,1.1,4.2,5.7,0.0,0.02,1.0,0.5744,0.0681,0.162,конус,9.0,,3.0
3,2024-10-05,1,0,,,,962.0,17.0,0.0,,,25.0,-46.0,14.0,36.0,31.3,0.3,0.0,5762.0,0.0,0.5,0.0,1.1,4.1,5.1,2.7,0.5,6.4,200.7,56.0,0.7,6.16,4.028,4.024,3.89,0.118,0.024,0.3,1.305,160.0,4200.0,34.4,1072.5,95.59763,4240.0,,17.0,62.0,10.0,11.0,7.0,2062.0,997.0,264.0,2390.0,28.0,943.0,962.0,19.0,962.0,2.3,3.83,16.0,0.038,0.012,0.067,1.1,4.2,5.7,0.0,0.02,1.0,0.5744,0.0681,0.162,конус,6.0,,3.0
3,2024-10-06,1,0,2.19,0.99,5.94,961.0,17.0,0.0,,,9.0,-21.0,10.0,21.0,29.8,0.0,0.0,7125.0,0.0,,0.0,1.1,5.9,8.2,1.6,,7.2,119.4,91.0,0.7,6.16,3.955,3.951,3.89,0.044,0.012,,1.305,40.0,3570.0,34.43,1063.56,83.87642,3720.0,,17.0,34.0,11.0,16.0,3.0,2849.0,1521.0,149.0,2595.0,24.0,944.0,961.0,17.0,962.0,2.3,3.83,19.0,0.031,0.0,0.012,1.6,4.1,4.3,0.0,0.02,1.0,0.5708,0.0682,0.151,конус,17.0,,1.0
3,2024-10-07,1,0,,,,968.0,16.0,0.0,,,16.0,-27.0,8.0,19.0,32.1,0.1,0.0,7005.0,0.0,,0.0,1.1,6.3,7.4,2.6,,6.4,11.1,131.0,0.7,6.16,3.934,3.93,3.884,0.041,0.016,,1.305,,3570.0,34.46,1021.02,92.90188,4120.0,,16.0,74.0,13.0,15.0,5.0,3028.0,1437.0,260.0,2272.0,25.0,949.0,968.0,19.0,962.0,2.3,3.83,17.0,0.026,0.0,0.015,,2.7,2.3,0.0,0.014,1.0,0.5785,0.0675,0.142,конус,23.0,27.0,1.0
3,2024-10-08,1,0,2.23,1.0,6.07,972.0,18.0,0.0,,,13.0,-27.0,13.0,38.0,31.6,1.5,0.0,6844.0,0.0,,0.0,1.1,5.3,6.2,1.8,,7.6,10.6,137.0,0.7,6.16,3.975,3.97,3.865,0.079,0.022,0.1,1.305,,4200.0,34.49,1201.2,92.44818,4100.0,,18.0,62.0,13.0,11.0,7.0,2529.0,1198.0,200.0,2882.0,25.0,958.0,972.0,14.0,962.0,2.3,3.83,17.0,0.052,0.0,0.027,7.7,11.3,4.3,0.0,-0.005,,0.5799,0.0721,0.222,,,,
3,2024-10-09,1,0,,,,953.0,18.0,0.0,,,23.0,-45.0,12.0,32.0,34.2,0.5,0.0,7095.0,0.0,,0.0,1.2,6.4,7.1,1.9,,7.4,44.8,71.0,0.7,6.16,3.976,3.974,3.881,0.08,0.02,0.3,1.329,,4200.0,34.53,1035.52,100.93382,4470.0,,18.0,25.0,15.0,15.0,5.0,2965.0,1338.0,186.0,2595.0,8.0,928.0,953.0,25.0,962.0,2.3,3.83,15.0,0.058,0.0,0.022,3.5,8.3,2.9,0.0,-0.006,1.0,0.582,0.0637,0.17,конус,18.0,,1.0
3,2024-10-09,1,0,,,,953.0,18.0,0.0,,,23.0,-45.0,12.0,32.0,34.2,0.5,0.0,7095.0,0.0,,0.0,1.2,6.4,7.1,1.9,,7.4,44.8,71.0,0.7,6.16,3.976,3.974,3.881,0.08,0.02,0.3,1.329,,4200.0,34.53,1035.52,100.93382,4470.0,,18.0,25.0,15.0,15.0,5.0,2965.0,1338.0,186.0,2595.0,21.0,928.0,953.0,25.0,962.0,2.3,3.83,15.0,0.058,0.0,0.022,3.5,8.3,2.9,0.0,-0.006,1.0,0.582,0.0637,0.17,конус,18.0,,1.0
3,2024-10-10,1,0,2.18,1.03,5.91,956.0,18.0,0.0,,,16.0,-32.0,15.0,42.0,30.6,0.3,0.0,6343.0,0.0,0.1,0.0,1.1,4.5,5.9,3.3,,6.9,393.5,15.0,0.7,6.16,4.029,4.025,3.95,0.062,0.023,0.1,1.301,,4200.0,34.56,1305.65,135.08766,5990.0,,18.0,36.0,12.0,15.0,7.0,2271.0,1117.0,333.0,2594.0,23.0,940.0,956.0,16.0,962.0,2.3,3.83,18.0,0.041,0.0,0.02,,,6.0,0.0,0.0,1.0,0.7139,0.0589,0.15235,конус,9.0,,2.0
3,2024-10-10,1,0,2.18,1.03,5.91,956.0,18.0,0.0,,,16.0,-32.0,15.0,42.0,30.6,0.3,0.0,6343.0,0.0,0.1,0.0,1.1,4.5,5.9,3.3,,6.9,393.5,15.0,0.7,6.16,4.029,4.025,3.95,0.062,0.023,0.1,1.301,,4200.0,34.56,1305.65,135.08766,5990.0,,18.0,36.0,12.0,15.0,7.0,2271.0,1117.0,333.0,2594.0,23.0,940.0,956.0,16.0,962.0,2.3,3.83,18.0,0.041,0.0,0.02,,,6.0,0.0,0.0,1.0,0.7139,0.0589,0.15235,конус,4.0,,2.0
3,2024-10-10,1,0,2.18,1.03,5.91,956.0,18.0,0.0,,,16.0,-32.0,15.0,42.0,30.6,0.3,0.0,6343.0,0.0,0.1,0.0,1.1,4.5,5.9,3.3,,6.9,393.5,15.0,0.7,6.16,4.029,4.025,3.95,0.062,0.023,0.1,1.301,,4200.0,34.56,1305.65,135.08766,5990.0,,18.0,36.0,12.0,15.0,7.0,2271.0,1117.0,333.0,2594.0,4.0,940.0,956.0,16.0,962.0,2.3,3.83,18.0,0.041,0.0,0.02,,,6.0,0.0,0.0,1.0,0.7139,0.0589,0.15235,конус,9.0,,2.0
3,2024-10-10,1,0,2.18,1.03,5.91,956.0,18.0,0.0,,,16.0,-32.0,15.0,42.0,30.6,0.3,0.0,6343.0,0.0,0.1,0.0,1.1,4.5,5.9,3.3,,6.9,393.5,15.0,0.7,6.16,4.029,4.025,3.95,0.062,0.023,0.1,1.301,,4200.0,34.56,1305.65,135.08766,5990.0,,18.0,36.0,12.0,15.0,7.0,2271.0,1117.0,333.0,2594.0,4.0,940.0,956.0,16.0,962.0,2.3,3.83,18.0,0.041,0.0,0.02,,,6.0,0.0,0.0,1.0,0.7139,0.0589,0.15235,конус,4.0,,2.0
3,2024-10-11,1,0,,,,956.0,18.0,0.0,,,14.0,-30.0,8.0,20.0,32.1,0.2,0.0,7287.0,0.0,,0.0,1.1,7.4,6.5,4.1,,6.1,210.0,60.0,0.7,6.16,4.012,4.008,3.95,0.056,0.016,,1.301,,3500.0,34.59,1088.04,82.52746,3660.0,,18.0,,15.0,14.0,5.0,3544.0,1186.0,402.0,2155.0,23.0,939.0,956.0,17.0,962.0,2.3,3.83,16.0,0.044,0.004,0.007,6.1,8.2,3.0,0.0,0.0,,0.5948,0.0798,0.204,,,,
3,2024-10-12,1,0,2.19,1.01,6.08,959.0,19.0,0.0,,,13.0,-21.0,5.0,12.0,30.6,0.3,0.0,7670.0,0.0,,0.0,1.1,6.6,8.9,0.6,,7.9,19.3,84.0,0.7,6.16,3.99,3.985,3.95,0.032,0.014,,1.301,,4200.0,34.62,1201.2,94.23481,4180.0,,19.0,,13.0,21.0,2.0,3103.0,1680.0,68.0,2819.0,25.0,945.0,959.0,14.0,962.0,2.3,3.83,22.0,0.032,0.0,0.0,8.6,7.1,3.8,0.0,0.0,,0.5924,0.0788,0.218,конус,13.0,27.0,1.0
3,2024-10-13,1,0,,,,956.0,20.0,0.0,,,19.0,-34.0,7.0,16.0,29.9,0.0,0.0,7745.0,0.0,,0.0,1.1,7.2,7.6,1.8,,7.1,12.8,114.0,0.7,6.16,3.98,3.976,3.95,0.035,0.013,0.1,1.301,,4200.0,34.65,1035.52,97.39701,4320.0,,20.0,14.0,16.0,17.0,4.0,3518.0,1468.0,183.0,2574.0,8.0,937.0,956.0,19.0,962.0,2.3,3.83,18.0,0.033,0.0,0.001,1.8,4.0,3.4,0.0,0.0,,0.5897,0.0703,0.1715,конус,4.0,,1.0
3,2024-10-13,1,0,,,,956.0,20.0,0.0,,,19.0,-34.0,7.0,16.0,29.9,0.0,0.0,7745.0,0.0,,0.0,1.1,7.2,7.6,1.8,,7.1,12.8,114.0,0.7,6.16,3.98,3.976,3.95,0.035,0.013,0.1,1.301,,4200.0,34.65,1035.52,97.39701,4320.0,,20.0,14.0,16.0,17.0,4.0,3518.0,1468.0,183.0,2574.0,21.0,937.0,956.0,19.0,962.0,2.3,3.83,18.0,0.033,0.0,0.001,1.8,4.0,3.4,0.0,0.0,,0.5897,0.0703,0.1715,конус,4.0,,1.0
3,2024-10-14,1,0,2.19,1.04,5.86,958.0,19.0,0.0,,,18.0,-30.0,8.0,20.0,29.3,0.4,0.0,6786.0,0.0,,0.0,1.2,5.8,5.8,4.3,,7.4,11.3,105.0,0.7,6.16,3.99,3.985,3.934,0.048,0.015,0.4,1.301,,4200.0,34.69,1112.22,98.0607,4350.0,,19.0,38.0,13.0,14.0,6.0,2780.0,1073.0,430.0,2498.0,27.0,936.0,958.0,22.0,962.0,2.3,3.85,15.0,0.04,0.0,0.008,2.5,4.2,2.5,0.0,0.0,,0.5831,0.0785,0.201,конус,21.0,,1.0
3,2024-10-15,1,0,,,,948.0,19.0,0.0,,,17.0,-20.0,12.0,26.0,32.1,0.5,0.0,7629.0,0.0,0.1,0.0,1.1,7.7,4.9,0.7,0.1,7.9,333.5,33.0,0.7,6.16,3.983,3.978,3.912,0.047,0.022,,1.301,,4200.0,34.72,1155.0,95.58761,4240.0,,19.0,42.0,16.0,15.0,3.0,3879.0,942.0,72.0,2691.0,26.0,940.0,948.0,8.0,962.0,2.3,3.85,19.0,0.037,0.0,0.009,,5.9,4.8,0.0,0.018,1.0,0.5938,0.0762,0.193,конус,19.0,,1.0
3,2024-10-16,1,0,,,,944.0,18.0,0.0,,,9.0,-20.0,7.0,16.0,30.6,0.2,0.0,7176.0,0.0,,0.0,1.1,6.1,7.0,4.3,,6.2,480.0,3.0,0.7,6.16,3.992,3.988,3.936,0.037,0.016,,1.301,,4200.0,34.75,1112.22,94.24226,4180.0,,18.0,10.0,14.0,17.0,5.0,2919.0,1362.0,485.0,2389.0,27.0,934.0,944.0,10.0,962.0,2.3,3.85,18.0,0.026,0.0,0.011,5.8,2.3,4.6,0.0,0.046,1.0,0.588,0.0735,0.176,конус,3.0,,1.0
3,2024-10-17,1,0,2.23,1.05,6.05,958.0,16.0,0.0,,,13.0,-27.0,11.0,30.0,33.6,0.5,0.0,7905.0,0.0,,0.0,1.1,7.1,7.3,1.7,,7.4,473.0,3.0,0.7,6.16,3.999,3.995,3.932,0.049,0.017,0.2,1.404,,3570.0,34.79,1021.02,46.00223,2040.0,350.0,16.0,34.0,18.0,17.0,4.0,3532.0,1384.0,160.0,2825.0,25.0,942.0,958.0,16.0,962.0,2.3,3.85,20.0,0.031,0.0,0.018,2.7,4.3,2.6,0.0,0.039,1.0,0.5893,0.0673,0.146,,,,
3,2024-10-18,1,0,2.23,0.94,5.53,967.0,18.0,0.0,,,17.0,-39.0,19.0,53.0,34.4,2.7,0.0,7163.0,0.0,0.1,0.0,1.1,4.9,5.2,2.0,,9.2,275.6,38.0,0.7,6.34,4.041,4.036,3.9,0.099,0.033,0.6,1.599,,2000.0,34.82,1191.67,50.50619,2240.0,,18.0,80.0,14.0,16.0,4.0,2475.0,969.0,188.0,3490.0,12.0,951.0,967.0,16.0,962.0,2.3,3.85,17.0,0.026,0.029,0.043,,6.9,1.5,2.0,0.0,1.0,0.5898,0.0695,0.148,,,,
3,2024-10-19,1,0,,,,968.0,17.0,0.0,,,15.0,-26.0,8.0,19.0,33.0,0.2,0.0,7883.0,0.0,,0.0,1.1,7.1,8.2,1.1,,7.6,13.3,107.0,0.7,6.34,3.951,3.947,3.895,0.041,0.017,0.1,1.599,,3570.0,34.85,1109.8,82.06906,3640.0,,17.0,,16.0,19.0,3.0,3425.0,1552.0,113.0,2793.0,23.0,962.0,968.0,6.0,962.0,2.3,3.85,19.0,0.032,0.0,0.009,1.7,7.6,5.7,0.0,-0.005,1.0,0.5951,0.0674,0.134,конус,4.0,,1.0
3,2024-10-20,1,0,2.24,1.03,6.13,961.0,17.0,0.0,,,6.0,-9.0,7.0,12.0,31.8,0.1,0.0,8230.0,0.0,,0.0,1.1,9.4,7.3,0.4,,7.0,15.2,101.0,0.7,6.34,3.91,3.906,3.895,0.001,0.011,,1.599,,3570.0,34.88,981.75,94.48327,4190.0,,17.0,,20.0,20.0,1.0,4404.0,1393.0,39.0,2394.0,26.0,950.0,961.0,11.0,962.0,2.3,3.85,18.0,0.0,0.0,0.0,,,2.5,0.0,-0.005,,0.5972,0.0645,0.122,,,,
3,2024-10-21,1,0,,,,954.0,18.0,0.0,,,8.0,-13.0,3.0,6.0,28.9,0.0,0.0,8237.0,0.0,,0.0,1.1,9.1,7.3,0.4,,6.8,12.7,113.0,0.7,6.34,3.96,3.957,3.925,0.026,0.01,,1.599,,4200.0,34.91,1112.22,95.17978,4220.0,,18.0,19.0,17.0,19.0,3.0,4429.0,1387.0,51.0,2366.0,27.0,935.0,954.0,19.0,962.0,2.3,3.85,17.0,0.026,0.0,0.0,8.1,2.7,1.8,0.0,0.025,,0.6087,0.0631,0.114,,,,
3,2024-10-22,1,0,2.22,1.04,6.01,963.0,19.0,0.0,,,15.0,-29.0,5.0,10.0,29.2,0.3,0.0,8356.0,0.0,,0.0,1.1,8.2,7.0,1.5,,7.2,90.1,96.0,0.7,6.34,3.96,3.956,3.921,0.034,0.015,0.1,1.599,,4200.0,34.94,1155.0,90.43995,4010.0,,19.0,,17.0,19.0,5.0,4100.0,1425.0,160.0,2671.0,26.0,940.0,963.0,23.0,962.0,2.3,3.85,17.0,0.026,0.0,0.008,7.7,2.7,6.4,0.0,0.021,1.0,0.6092,0.0635,0.106,,,,
3,2024-10-23,1,0,,,,962.0,20.0,0.0,,,12.0,-21.0,2.0,6.0,29.0,0.0,0.0,7571.0,0.0,,0.0,1.1,8.0,6.0,2.2,,6.8,16.7,92.0,0.7,6.34,3.91,3.907,3.897,0.004,0.011,,1.599,,4200.0,34.98,1112.22,94.71778,4200.0,,20.0,59.0,17.0,15.0,4.0,3734.0,1100.0,220.0,2496.0,27.0,942.0,962.0,20.0,962.0,2.3,3.85,18.0,0.004,0.0,0.0,4.2,2.0,4.6,0.0,-0.003,,0.6061,0.0619,0.103,,,,
3,2024-10-24,1,0,2.19,1.0,6.11,956.0,20.0,0.0,,,9.0,-15.0,5.0,12.0,30.4,0.2,0.0,7427.0,0.0,,0.0,1.1,7.3,8.9,1.4,,6.4,177.1,39.0,0.7,6.34,3.962,3.959,3.92,0.029,0.009,,1.599,,4200.0,35.01,1112.22,97.65823,4330.0,,20.0,,15.0,17.0,2.0,3475.0,1642.0,140.0,2170.0,27.0,939.0,956.0,17.0,962.0,2.3,3.85,17.0,0.026,0.0,0.003,5.5,2.6,5.1,0.0,0.02,1.0,0.6108,0.06,0.0903,конус,3.0,,1.0
3,2024-10-25,1,0,,,,967.0,18.0,0.0,,,14.0,-23.0,3.0,9.0,26.7,0.0,0.0,7278.0,0.0,,0.0,1.1,6.9,9.3,0.9,,6.2,19.8,85.0,0.7,6.34,3.96,3.956,3.914,0.032,0.008,,1.582,,3400.0,35.04,1012.92,82.11575,3640.0,,18.0,44.0,15.0,16.0,3.0,3210.0,1727.0,96.0,2238.0,24.0,950.0,967.0,17.0,962.0,2.3,3.85,17.0,0.032,0.0,0.0,3.7,,2.1,0.0,0.014,1.0,0.6157,0.0616,0.0917,конус,15.0,,1.0
3,2024-10-26,1,0,2.17,1.05,6.1,961.0,17.0,0.0,,,11.0,-17.0,5.0,15.0,27.0,0.1,0.0,7441.0,0.0,,0.0,1.1,6.9,8.4,1.5,,6.8,14.7,119.0,0.7,6.34,3.946,3.943,3.906,0.026,0.015,,1.521,,4200.0,35.07,1365.0,99.95759,4430.0,,17.0,20.0,13.0,19.0,4.0,3372.0,1607.0,163.0,2296.0,22.0,944.0,961.0,17.0,962.0,2.3,3.85,16.0,0.026,0.0,0.0,,,2.3,0.0,0.006,1.0,0.6129,0.09945,0.08275,конус,19.0,27.0,1.0
3,2024-10-26,1,0,2.17,1.05,6.1,961.0,17.0,0.0,,,11.0,-17.0,5.0,15.0,27.0,0.1,0.0,7441.0,0.0,,0.0,1.1,6.9,8.4,1.5,,6.8,14.7,119.0,0.7,6.34,3.946,3.943,3.906,0.026,0.015,,1.521,,4200.0,35.07,1365.0,99.95759,4430.0,,17.0,20.0,13.0,19.0,4.0,3372.0,1607.0,163.0,2296.0,4.0,944.0,961.0,17.0,962.0,2.3,3.85,16.0,0.026,0.0,0.0,,,2.3,0.0,0.006,1.0,0.6129,0.09945,0.08275,конус,19.0,27.0,1.0
3,2024-10-27,1,0,,,,972.0,17.0,0.0,,,14.0,-20.0,4.0,9.0,26.9,0.0,0.0,7478.0,0.0,0.1,0.0,1.1,7.2,9.0,1.7,,6.0,115.4,63.0,0.7,6.34,3.939,3.936,3.908,0.026,0.008,,1.521,,4200.0,35.11,1501.5,96.99938,4300.0,,17.0,,15.0,16.0,7.0,3539.0,1722.0,179.0,2023.0,20.0,958.0,972.0,14.0,962.0,2.3,3.85,18.0,0.026,0.0,0.0,7.0,,5.2,0.0,0.008,1.0,0.6124,0.0578,0.0716,,,,
3,2024-10-27,1,0,,,,972.0,17.0,0.0,,,14.0,-20.0,4.0,9.0,26.9,0.0,0.0,7478.0,0.0,0.1,0.0,1.1,7.2,9.0,1.7,,6.0,115.4,63.0,0.7,6.34,3.939,3.936,3.908,0.026,0.008,,1.521,,4200.0,35.11,1501.5,96.99938,4300.0,,17.0,,15.0,16.0,7.0,3539.0,1722.0,179.0,2023.0,5.0,958.0,972.0,14.0,962.0,2.3,3.85,18.0,0.026,0.0,0.0,7.0,,5.2,0.0,0.008,1.0,0.6124,0.0578,0.0716,,,,
3,2024-10-28,1,0,2.19,1.07,5.99,962.0,18.0,0.0,,,26.0,-41.0,9.0,19.0,28.9,0.1,0.0,6443.0,0.0,,0.0,1.1,5.1,7.2,5.2,,6.2,138.7,88.0,0.7,6.34,3.951,3.948,3.897,0.048,0.013,,1.521,,4200.0,35.14,1072.5,93.16202,4130.0,,18.0,19.0,12.0,14.0,10.0,2421.0,1354.0,529.0,2138.0,28.0,955.0,962.0,7.0,962.0,2.3,3.85,19.0,0.044,0.0,0.004,4.7,6.4,5.1,0.0,-0.003,,0.6188,0.0731,0.131,конус,5.0,,1.0
3,2024-10-29,1,0,,,,971.0,18.0,0.0,,,11.0,-19.0,2.0,5.0,25.6,0.0,0.0,7003.0,0.0,,0.0,1.1,6.0,9.5,2.7,,5.8,42.3,113.0,0.7,6.34,3.948,3.945,3.909,0.032,0.011,,1.521,,4200.0,35.17,1251.25,95.86908,4250.0,,18.0,,12.0,14.0,11.0,2802.0,1775.0,283.0,2143.0,24.0,953.0,971.0,18.0,962.0,2.3,3.85,18.0,0.032,0.0,0.0,1.5,4.2,5.4,0.0,0.009,,0.6121,0.0645,0.118,конус,14.0,,1.0
3,2024-10-30,1,0,2.15,1.02,5.84,964.0,19.0,0.0,,,25.0,-46.0,9.0,23.0,26.7,0.3,0.0,5542.0,0.0,,0.0,1.1,4.4,5.7,5.6,,5.1,11.7,122.0,0.7,6.34,3.953,3.949,3.89,0.052,0.02,,1.521,,4200.0,35.2,1072.5,92.92286,4120.0,,19.0,38.0,10.0,11.0,8.0,2059.0,1059.0,568.0,1831.0,28.0,948.0,964.0,16.0,962.0,2.3,3.85,22.0,0.039,0.0,0.014,3.3,4.0,3.4,1.0,-0.01,,0.5997,0.0679,0.116,конус,19.0,,1.0
3,2024-10-31,1,0,,,,965.0,19.0,0.0,,,14.0,-22.0,10.0,24.0,29.0,0.6,0.0,6806.0,0.0,,0.0,1.1,4.9,7.1,3.9,,6.4,73.1,91.0,0.7,6.34,3.956,3.952,3.9,0.039,0.018,,1.521,,4200.0,35.24,1251.25,96.27842,4270.0,335.0,19.0,50.0,12.0,16.0,6.0,2428.0,1345.0,387.0,2624.0,24.0,950.0,965.0,15.0,962.0,2.3,3.85,17.0,0.027,0.0,0.011,,1.8,5.2,0.0,0.0,1.0,0.6072,0.0746,0.119,конус,4.0,27.0,1.0
3,2024-11-01,1,0,,,,961.0,18.0,0.0,,,17.0,-22.0,7.0,21.0,27.1,0.1,0.0,6070.0,0.0,,0.0,1.1,4.8,5.3,8.5,,5.3,14.2,112.0,0.7,6.34,3.985,3.98,3.9,0.074,0.014,,1.516,,4200.0,35.27,1251.25,94.0019,4170.0,,18.0,,11.0,12.0,7.0,2198.0,994.0,839.0,2039.0,24.0,946.0,961.0,15.0,962.0,2.3,3.85,19.0,0.026,0.0,0.048,7.8,3.4,5.4,0.0,0.0,,0.5885,0.0736,0.107,конус,1.0,,1.0
3,2024-11-02,1,0,,,,955.0,18.0,0.0,,,10.0,-15.0,6.0,16.0,27.0,0.3,0.0,6091.0,0.0,,0.0,1.2,4.9,7.1,4.5,,5.6,16.0,96.0,0.7,7.07,3.955,3.951,3.907,0.036,0.011,0.1,1.481,,4200.0,35.3,1251.25,97.85651,4340.0,,18.0,38.0,11.0,14.0,6.0,2398.0,1389.0,440.0,1850.0,24.0,950.0,955.0,5.0,962.0,2.3,3.85,18.0,0.032,0.0,0.003,2.0,4.6,4.7,0.0,0.007,1.0,0.5887,0.0796,0.114,конус,16.0,,1.0
3,2024-11-03,1,0,2.1,1.06,5.7,956.0,18.0,0.0,,,13.0,-18.0,3.0,6.0,27.8,0.0,0.0,6712.0,0.0,,0.0,1.3,6.7,8.8,1.9,,6.6,33.3,72.0,0.7,7.07,3.963,3.96,3.914,0.034,0.009,,1.48,,4200.0,35.33,1035.52,96.74776,4290.0,,18.0,,14.0,16.0,3.0,2918.0,1595.0,169.0,2030.0,29.0,940.0,956.0,16.0,962.0,2.3,3.85,19.0,0.034,0.0,0.0,4.1,7.6,2.3,0.0,0.014,,0.5837,0.0774,0.103,конус,15.0,,1.0
3,2024-11-04,1,0,,,,953.0,18.0,0.0,,,11.0,-16.0,5.0,10.0,31.5,0.3,0.0,7133.0,0.0,,0.0,1.3,8.7,7.2,1.0,,7.0,180.2,0.0,0.7,7.07,3.946,3.942,3.914,0.018,0.013,,1.495,,4200.0,35.36,,94.4893,4190.0,,18.0,,19.0,18.0,2.0,3585.0,1192.0,87.0,2269.0,,940.0,953.0,13.0,962.0,2.3,3.85,16.0,0.018,0.0,0.0,,6.0,3.3,0.0,0.014,1.0,0.5984,0.0845,0.11,,,,
